mir,gene
hsa-miR-124-3p,CBL
hsa-miR-124-3p,SORL1
hsa-miR-124-3p,STT3A
hsa-miR-124-3p,BARX2
hsa-miR-124-3p,EPS8
hsa-miR-124-3p,BCAT1
hsa-miR-124-3p,IPO8
hsa-miR-124-3p,GXYLT1
hsa-miR-124-3p,RARG
hsa-miR-124-3p,ATF7
hsa-miR-124-3p,NEMP1
hsa-miR-124-3p,CTDSP2
hsa-miR-124-3p,NAP1L1
hsa-miR-124-3p,OSBPL8
hsa-miR-124-3p,POC1B
hsa-miR-124-3p,EEA1
hsa-miR-124-3p,GIT2
hsa-miR-124-3p,CLIP1
hsa-miR-124-3p,RSRC2
hsa-miR-124-3p,VPS37B
hsa-miR-124-3p,STX2
hsa-miR-124-3p,ANKLE2
hsa-miR-124-3p,WNK1
hsa-miR-124-3p,CCND2
hsa-miR-124-3p,ATF7IP
hsa-miR-124-3p,CNTN1
hsa-miR-124-3p,TMEM117
hsa-miR-124-3p,NR4A1
hsa-miR-124-3p,SP1
hsa-miR-124-3p,PIP4K2C
hsa-miR-124-3p,SRGAP1
hsa-miR-124-3p,LEMD3
hsa-miR-124-3p,FRS2
hsa-miR-124-3p,THAP2
hsa-miR-124-3p,METAP2
hsa-miR-124-3p,ELK3
hsa-miR-124-3p,DRAM1
hsa-miR-124-3p,TDG
hsa-miR-124-3p,SH2B3
hsa-miR-124-3p,PTPN11
hsa-miR-124-3p,UNC119B
hsa-miR-124-3p,XPO4
hsa-miR-124-3p,MTMR6
hsa-miR-124-3p,SLC7A1
hsa-miR-124-3p,TSC22D1
hsa-miR-124-3p,KPNA3
hsa-miR-124-3p,PCDH8
hsa-miR-124-3p,SPRY2
hsa-miR-124-3p,COL4A1
hsa-miR-124-3p,SUGT1
hsa-miR-124-3p,SLITRK5
hsa-miR-124-3p,PRKD1
hsa-miR-124-3p,SNX6
hsa-miR-124-3p,SOS2
hsa-miR-124-3p,GMFB
hsa-miR-124-3p,GCH1
hsa-miR-124-3p,SIX4
hsa-miR-124-3p,SGPP1
hsa-miR-124-3p,ZFP36L1
hsa-miR-124-3p,DCAF5
hsa-miR-124-3p,PGF
hsa-miR-124-3p,NEK9
hsa-miR-124-3p,IRF2BPL
hsa-miR-124-3p,BTBD7
hsa-miR-124-3p,BCL11B
hsa-miR-124-3p,JAG2
hsa-miR-124-3p,ARHGEF40
hsa-miR-124-3p,NYNRIN
hsa-miR-124-3p,FAM177A1
hsa-miR-124-3p,PNN
hsa-miR-124-3p,PLEKHH1
hsa-miR-124-3p,SUSD6
hsa-miR-124-3p,RCOR1
hsa-miR-124-3p,KIF26A
hsa-miR-124-3p,NIPA1
hsa-miR-124-3p,LRRC57
hsa-miR-124-3p,SHC4
hsa-miR-124-3p,SPPL2A
hsa-miR-124-3p,MYO1E
hsa-miR-124-3p,ICE2
hsa-miR-124-3p,PARP16
hsa-miR-124-3p,SCAMP2
hsa-miR-124-3p,PTPN9
hsa-miR-124-3p,CTSH
hsa-miR-124-3p,FAM174B
hsa-miR-124-3p,CHSY1
hsa-miR-124-3p,CHP1
hsa-miR-124-3p,CASC4
hsa-miR-124-3p,SORD
hsa-miR-124-3p,BLOC1S6
hsa-miR-124-3p,SEMA6D
hsa-miR-124-3p,RAB11A
hsa-miR-124-3p,GLCE
hsa-miR-124-3p,PML
hsa-miR-124-3p,IQGAP1
hsa-miR-124-3p,CRTC3
hsa-miR-124-3p,MEF2A
hsa-miR-124-3p,RHBDF1
hsa-miR-124-3p,TFAP4
hsa-miR-124-3p,LITAF
hsa-miR-124-3p,MARF1
hsa-miR-124-3p,GGA2
hsa-miR-124-3p,VPS35
hsa-miR-124-3p,RANBP10
hsa-miR-124-3p,NME4
hsa-miR-124-3p,GLIS2
hsa-miR-124-3p,GPT2
hsa-miR-124-3p,CNEP1R1
hsa-miR-124-3p,PAPD5
hsa-miR-124-3p,CBFB
hsa-miR-124-3p,SNTB2
hsa-miR-124-3p,NFAT5
hsa-miR-124-3p,ATMIN
hsa-miR-124-3p,NXN
hsa-miR-124-3p,PITPNA
hsa-miR-124-3p,SHPK
hsa-miR-124-3p,AC027796.3
hsa-miR-124-3p,UBE2G1
hsa-miR-124-3p,PLSCR3
hsa-miR-124-3p,TMEM256-PLSCR3
hsa-miR-124-3p,FXR2
hsa-miR-124-3p,MYH10
hsa-miR-124-3p,RAB34
hsa-miR-124-3p,FLOT2
hsa-miR-124-3p,RFFL
hsa-miR-124-3p,AC004223.3
hsa-miR-124-3p,VAT1
hsa-miR-124-3p,DUSP3
hsa-miR-124-3p,SLC25A39
hsa-miR-124-3p,SNF8
hsa-miR-124-3p,FAM117A
hsa-miR-124-3p,VEZF1
hsa-miR-124-3p,LIMD2
hsa-miR-124-3p,GNA13
hsa-miR-124-3p,GRB2
hsa-miR-124-3p,ARHGDIA
hsa-miR-124-3p,FAM57A
hsa-miR-124-3p,CTNS
hsa-miR-124-3p,SLC16A13
hsa-miR-124-3p,ACADVL
hsa-miR-124-3p,MAP2K4
hsa-miR-124-3p,TAOK1
hsa-miR-124-3p,CPD
hsa-miR-124-3p,RNF135
hsa-miR-124-3p,CASC3
hsa-miR-124-3p,WIPF2
hsa-miR-124-3p,KAT7
hsa-miR-124-3p,ITGA3
hsa-miR-124-3p,HLF
hsa-miR-124-3p,KCNJ2
hsa-miR-124-3p,TSEN54
hsa-miR-124-3p,9-Sep
hsa-miR-124-3p,CBX2
hsa-miR-124-3p,RNF213
hsa-miR-124-3p,CDH2
hsa-miR-124-3p,ACAA2
hsa-miR-124-3p,VPS4B
hsa-miR-124-3p,CYB5A
hsa-miR-124-3p,USP14
hsa-miR-124-3p,TWSG1
hsa-miR-124-3p,GNAL
hsa-miR-124-3p,MIB1
hsa-miR-124-3p,GATA6
hsa-miR-124-3p,DSG2
hsa-miR-124-3p,RNF165
hsa-miR-124-3p,TSHZ1
hsa-miR-124-3p,ADNP2
hsa-miR-124-3p,SBNO2
hsa-miR-124-3p,TCF3
hsa-miR-124-3p,AP1M2
hsa-miR-124-3p,TMED1
hsa-miR-124-3p,RAB3D
hsa-miR-124-3p,MED26
hsa-miR-124-3p,ANKRD27
hsa-miR-124-3p,CEBPA
hsa-miR-124-3p,CLIP3
hsa-miR-124-3p,SERTAD3
hsa-miR-124-3p,PPP1R13L
hsa-miR-124-3p,GYS1
hsa-miR-124-3p,RRAS
hsa-miR-124-3p,AKT1S1
hsa-miR-124-3p,ZNF614
hsa-miR-124-3p,PTBP1
hsa-miR-124-3p,GCDH
hsa-miR-124-3p,NFIX
hsa-miR-124-3p,NACC1
hsa-miR-124-3p,CAPNS1
hsa-miR-124-3p,MYADM
hsa-miR-124-3p,MBOAT2
hsa-miR-124-3p,ROCK2
hsa-miR-124-3p,ATAD2B
hsa-miR-124-3p,HADHA
hsa-miR-124-3p,SOS1
hsa-miR-124-3p,ZFP36L2
hsa-miR-124-3p,BCL11A
hsa-miR-124-3p,SERTAD2
hsa-miR-124-3p,TEX261
hsa-miR-124-3p,C2orf68
hsa-miR-124-3p,LMAN2L
hsa-miR-124-3p,MGAT4A
hsa-miR-124-3p,SLC35F5
hsa-miR-124-3p,AMMECR1L
hsa-miR-124-3p,BAZ2B
hsa-miR-124-3p,RBMS1
hsa-miR-124-3p,COBLL1
hsa-miR-124-3p,STK39
hsa-miR-124-3p,DLX2
hsa-miR-124-3p,SP3
hsa-miR-124-3p,WIPF1
hsa-miR-124-3p,SESTD1
hsa-miR-124-3p,ORC2
hsa-miR-124-3p,RAPH1
hsa-miR-124-3p,INO80D
hsa-miR-124-3p,FZD5
hsa-miR-124-3p,PECR
hsa-miR-124-3p,PQLC3
hsa-miR-124-3p,LPIN1
hsa-miR-124-3p,FKBP1B
hsa-miR-124-3p,RAB10
hsa-miR-124-3p,SELENOI
hsa-miR-124-3p,LCLAT1
hsa-miR-124-3p,SOCS5
hsa-miR-124-3p,PAPOLG
hsa-miR-124-3p,MAT2A
hsa-miR-124-3p,CNOT11
hsa-miR-124-3p,SLC9A2
hsa-miR-124-3p,LIMS1
hsa-miR-124-3p,BCL2L11
hsa-miR-124-3p,TMEM87B
hsa-miR-124-3p,TTL
hsa-miR-124-3p,STEAP3
hsa-miR-124-3p,SFT2D3
hsa-miR-124-3p,SPOPL
hsa-miR-124-3p,FMNL2
hsa-miR-124-3p,GPD2
hsa-miR-124-3p,7-Mar
hsa-miR-124-3p,CDCA7
hsa-miR-124-3p,SSFA2
hsa-miR-124-3p,C2orf69
hsa-miR-124-3p,PNKD
hsa-miR-124-3p,CTDSP1
hsa-miR-124-3p,STK36
hsa-miR-124-3p,RNPEPL1
hsa-miR-124-3p,TBC1D20
hsa-miR-124-3p,JAG1
hsa-miR-124-3p,RRBP1
hsa-miR-124-3p,OVOL2
hsa-miR-124-3p,RBM12
hsa-miR-124-3p,TOMM34
hsa-miR-124-3p,PPP1R3D
hsa-miR-124-3p,TRIB3
hsa-miR-124-3p,STK35
hsa-miR-124-3p,PLCB1
hsa-miR-124-3p,DNMT3B
hsa-miR-124-3p,MAPRE1
hsa-miR-124-3p,MANBAL
hsa-miR-124-3p,SRSF6
hsa-miR-124-3p,STK4
hsa-miR-124-3p,ARFGEF2
hsa-miR-124-3p,RNF114
hsa-miR-124-3p,RAB22A
hsa-miR-124-3p,TPD52L2
hsa-miR-124-3p,BRWD1
hsa-miR-124-3p,PTTG1IP
hsa-miR-124-3p,SLC5A3
hsa-miR-124-3p,PPM1F
hsa-miR-124-3p,ASCC2
hsa-miR-124-3p,MYH9
hsa-miR-124-3p,TMEM184B
hsa-miR-124-3p,PLXNB2
hsa-miR-124-3p,LMF2
hsa-miR-124-3p,SNAP29
hsa-miR-124-3p,CRKL
hsa-miR-124-3p,SDF2L1
hsa-miR-124-3p,SPECC1L
hsa-miR-124-3p,ZNRF3
hsa-miR-124-3p,TNRC6B
hsa-miR-124-3p,SUMF1
hsa-miR-124-3p,NUP210
hsa-miR-124-3p,SLC4A7
hsa-miR-124-3p,OSBPL10
hsa-miR-124-3p,DYNC1LI1
hsa-miR-124-3p,LRRFIP2
hsa-miR-124-3p,SMARCC1
hsa-miR-124-3p,DENND6A
hsa-miR-124-3p,LRIG1
hsa-miR-124-3p,SUCLG2
hsa-miR-124-3p,FRMD4B
hsa-miR-124-3p,CLDND1
hsa-miR-124-3p,ZBTB11
hsa-miR-124-3p,USF3
hsa-miR-124-3p,LRRC58
hsa-miR-124-3p,FSTL1
hsa-miR-124-3p,ZNF148
hsa-miR-124-3p,OSBPL11
hsa-miR-124-3p,RYK
hsa-miR-124-3p,XRN1
hsa-miR-124-3p,PAQR9
hsa-miR-124-3p,SERP1
hsa-miR-124-3p,KPNA4
hsa-miR-124-3p,MECOM
hsa-miR-124-3p,BCL6
hsa-miR-124-3p,TFRC
hsa-miR-124-3p,EDEM1
hsa-miR-124-3p,CTDSPL
hsa-miR-124-3p,ABHD5
hsa-miR-124-3p,GNAI2
hsa-miR-124-3p,MITF
hsa-miR-124-3p,C3orf38
hsa-miR-124-3p,ALCAM
hsa-miR-124-3p,POGLUT1
hsa-miR-124-3p,C3orf58
hsa-miR-124-3p,MYNN
hsa-miR-124-3p,PIK3CA
hsa-miR-124-3p,FXR1
hsa-miR-124-3p,KLHL24
hsa-miR-124-3p,LPP
hsa-miR-124-3p,DCAF16
hsa-miR-124-3p,SEPSECS
hsa-miR-124-3p,CHIC2
hsa-miR-124-3p,CLOCK
hsa-miR-124-3p,G3BP2
hsa-miR-124-3p,SDAD1
hsa-miR-124-3p,ANTXR2
hsa-miR-124-3p,WDFY3
hsa-miR-124-3p,NAP1L5
hsa-miR-124-3p,DNAJB14
hsa-miR-124-3p,ANXA5
hsa-miR-124-3p,PGRMC2
hsa-miR-124-3p,SLC10A7
hsa-miR-124-3p,C4orf46
hsa-miR-124-3p,SPOCK3
hsa-miR-124-3p,SH3RF1
hsa-miR-124-3p,ACSL1
hsa-miR-124-3p,TADA2B
hsa-miR-124-3p,PI4K2B
hsa-miR-124-3p,LIMCH1
hsa-miR-124-3p,MOB1B
hsa-miR-124-3p,USO1
hsa-miR-124-3p,11-Sep
hsa-miR-124-3p,SMARCAD1
hsa-miR-124-3p,BMPR1B
hsa-miR-124-3p,SGMS2
hsa-miR-124-3p,HADH
hsa-miR-124-3p,JADE1
hsa-miR-124-3p,NAA15
hsa-miR-124-3p,USP38
hsa-miR-124-3p,ARFIP1
hsa-miR-124-3p,GLRB
hsa-miR-124-3p,GRIA2
hsa-miR-124-3p,PALLD
hsa-miR-124-3p,NSUN2
hsa-miR-124-3p,RETREG1
hsa-miR-124-3p,MYO10
hsa-miR-124-3p,TMEM267
hsa-miR-124-3p,PDE4D
hsa-miR-124-3p,ELL2
hsa-miR-124-3p,CHD1
hsa-miR-124-3p,SEMA6A
hsa-miR-124-3p,ZNF608
hsa-miR-124-3p,IRF1
hsa-miR-124-3p,KIF3A
hsa-miR-124-3p,AFF4
hsa-miR-124-3p,NR3C1
hsa-miR-124-3p,DCTN4
hsa-miR-124-3p,ADAM19
hsa-miR-124-3p,TBC1D9B
hsa-miR-124-3p,GFPT2
hsa-miR-124-3p,PDCD6
hsa-miR-124-3p,AHRR
hsa-miR-124-3p,PDZD2
hsa-miR-124-3p,SNX18
hsa-miR-124-3p,MAP3K1
hsa-miR-124-3p,KIF2A
hsa-miR-124-3p,SREK1
hsa-miR-124-3p,RAD17
hsa-miR-124-3p,FCHO2
hsa-miR-124-3p,VCAN
hsa-miR-124-3p,PAM
hsa-miR-124-3p,SLC12A2
hsa-miR-124-3p,SLC22A5
hsa-miR-124-3p,UBE2B
hsa-miR-124-3p,SMAD5
hsa-miR-124-3p,EGR1
hsa-miR-124-3p,SLC35A4
hsa-miR-124-3p,PCDHA6
hsa-miR-124-3p,PCDHA9
hsa-miR-124-3p,PCDHA8
hsa-miR-124-3p,PCDHA7
hsa-miR-124-3p,PCDHA5
hsa-miR-124-3p,PCDHA4
hsa-miR-124-3p,PCDHA2
hsa-miR-124-3p,PCDHA1
hsa-miR-124-3p,PCDHA13
hsa-miR-124-3p,PCDHAC2
hsa-miR-124-3p,PCDHAC1
hsa-miR-124-3p,PCDHA11
hsa-miR-124-3p,PCDHA10
hsa-miR-124-3p,PCDHA12
hsa-miR-124-3p,PCDHA3
hsa-miR-124-3p,NDFIP1
hsa-miR-124-3p,FBXO38
hsa-miR-124-3p,ARHGEF37
hsa-miR-124-3p,SLC26A2
hsa-miR-124-3p,G3BP1
hsa-miR-124-3p,GALNT10
hsa-miR-124-3p,NEURL1B
hsa-miR-124-3p,ATP6V0E1
hsa-miR-124-3p,CREBRF
hsa-miR-124-3p,ECI2
hsa-miR-124-3p,STK38
hsa-miR-124-3p,TFEB
hsa-miR-124-3p,TRAM2
hsa-miR-124-3p,ELOVL5
hsa-miR-124-3p,SLC17A5
hsa-miR-124-3p,COL12A1
hsa-miR-124-3p,RRAGD
hsa-miR-124-3p,BACH2
hsa-miR-124-3p,USP45
hsa-miR-124-3p,CD164
hsa-miR-124-3p,WASF1
hsa-miR-124-3p,SGK1
hsa-miR-124-3p,HIVEP2
hsa-miR-124-3p,FBXO30
hsa-miR-124-3p,CNKSR3
hsa-miR-124-3p,FOXQ1
hsa-miR-124-3p,RREB1
hsa-miR-124-3p,BMP6
hsa-miR-124-3p,HIVEP1
hsa-miR-124-3p,MYLIP
hsa-miR-124-3p,ZKSCAN8
hsa-miR-124-3p,ZKSCAN3
hsa-miR-124-3p,ITPR3
hsa-miR-124-3p,MAPK14
hsa-miR-124-3p,PIM1
hsa-miR-124-3p,SLC29A1
hsa-miR-124-3p,ENPP4
hsa-miR-124-3p,PAQR8
hsa-miR-124-3p,LRRC1
hsa-miR-124-3p,ASF1A
hsa-miR-124-3p,EYA4
hsa-miR-124-3p,ARFGEF3
hsa-miR-124-3p,PHACTR2
hsa-miR-124-3p,SASH1
hsa-miR-124-3p,QKI
hsa-miR-124-3p,FGFR1OP
hsa-miR-124-3p,RNF216
hsa-miR-124-3p,OSBPL3
hsa-miR-124-3p,HNRNPA2B1
hsa-miR-124-3p,GLI3
hsa-miR-124-3p,KIAA1324L
hsa-miR-124-3p,DLX5
hsa-miR-124-3p,LRCH4
hsa-miR-124-3p,EPHB4
hsa-miR-124-3p,PLOD3
hsa-miR-124-3p,NAPEPLD
hsa-miR-124-3p,PUS7
hsa-miR-124-3p,SYPL1
hsa-miR-124-3p,CREB3L2
hsa-miR-124-3p,PRKAG2
hsa-miR-124-3p,ESYT2
hsa-miR-124-3p,EIF3B
hsa-miR-124-3p,AHR
hsa-miR-124-3p,RALA
hsa-miR-124-3p,PTPN12
hsa-miR-124-3p,GNAI1
hsa-miR-124-3p,STEAP2
hsa-miR-124-3p,SLC12A9
hsa-miR-124-3p,HBP1
hsa-miR-124-3p,CAV1
hsa-miR-124-3p,PTPRZ1
hsa-miR-124-3p,CALU
hsa-miR-124-3p,UBN2
hsa-miR-124-3p,LUC7L2
hsa-miR-124-3p,RBM33
hsa-miR-124-3p,PPP1R3B
hsa-miR-124-3p,LONRF1
hsa-miR-124-3p,FUT10
hsa-miR-124-3p,RAB11FIP1
hsa-miR-124-3p,SNAI2
hsa-miR-124-3p,RB1CC1
hsa-miR-124-3p,PLAG1
hsa-miR-124-3p,IMPAD1
hsa-miR-124-3p,SLCO5A1
hsa-miR-124-3p,EYA1
hsa-miR-124-3p,JPH1
hsa-miR-124-3p,SNX16
hsa-miR-124-3p,TP53INP1
hsa-miR-124-3p,ZNF706
hsa-miR-124-3p,TRPS1
hsa-miR-124-3p,PLEC
hsa-miR-124-3p,AGPAT5
hsa-miR-124-3p,RDH10
hsa-miR-124-3p,E2F5
hsa-miR-124-3p,CPNE3
hsa-miR-124-3p,PLEKHF2
hsa-miR-124-3p,AK3
hsa-miR-124-3p,ERMP1
hsa-miR-124-3p,NFIB
hsa-miR-124-3p,MLLT3
hsa-miR-124-3p,C9orf72
hsa-miR-124-3p,B4GALT1
hsa-miR-124-3p,MYORG
hsa-miR-124-3p,TLN1
hsa-miR-124-3p,CARNMT1
hsa-miR-124-3p,GAS1
hsa-miR-124-3p,ROR2
hsa-miR-124-3p,BICD2
hsa-miR-124-3p,ALG2
hsa-miR-124-3p,ABCA1
hsa-miR-124-3p,KLF4
hsa-miR-124-3p,PTBP3
hsa-miR-124-3p,FKBP15
hsa-miR-124-3p,STOM
hsa-miR-124-3p,ZBTB6
hsa-miR-124-3p,FAM129B
hsa-miR-124-3p,CRAT
hsa-miR-124-3p,RAPGEF1
hsa-miR-124-3p,SURF4
hsa-miR-124-3p,KANK1
hsa-miR-124-3p,TJP2
hsa-miR-124-3p,AL358113.1
hsa-miR-124-3p,TLE4
hsa-miR-124-3p,DAPK1
hsa-miR-124-3p,TGFBR1
hsa-miR-124-3p,ZNF189
hsa-miR-124-3p,GNG10
hsa-miR-124-3p,DNAJC25-GNG10
hsa-miR-124-3p,KIAA1958
hsa-miR-124-3p,SLC31A1
hsa-miR-124-3p,LHX2
hsa-miR-124-3p,FPGS
hsa-miR-124-3p,DMD
hsa-miR-124-3p,MAGT1
hsa-miR-124-3p,MORC4
hsa-miR-124-3p,AMMECR1
hsa-miR-124-3p,NKAP
hsa-miR-124-3p,APLN
hsa-miR-124-3p,FAM122B
hsa-miR-124-3p,RTL8A
hsa-miR-124-3p,WWC3
hsa-miR-124-3p,MID1IP1
hsa-miR-124-3p,DDX3X
hsa-miR-124-3p,PLP2
hsa-miR-124-3p,APEX2
hsa-miR-124-3p,YIPF6
hsa-miR-124-3p,CHIC1
hsa-miR-124-3p,ATP7A
hsa-miR-124-3p,FAM133A
hsa-miR-124-3p,FAM199X
hsa-miR-124-3p,RNF128
hsa-miR-124-3p,PRPS1
hsa-miR-124-3p,NXT2
hsa-miR-124-3p,STK26
hsa-miR-124-3p,PHF6
hsa-miR-124-3p,RTL8C
hsa-miR-124-3p,ZNF449
hsa-miR-124-3p,INTS6L
hsa-miR-124-3p,FMR1
hsa-miR-124-3p,MTM1
hsa-miR-124-3p,PLXNA3
hsa-miR-124-3p,DDX3Y
hsa-miR-1249-3p,HOXB8
hsa-miR-1251-5p,PAPPA
hsa-miR-125a-5p,DRAM2
hsa-miR-125a-5p,MCL1
hsa-miR-125a-5p,ZNF281
hsa-miR-125a-5p,SH3BP5L
hsa-miR-125a-5p,SZRD1
hsa-miR-125a-5p,SELENON
hsa-miR-125a-5p,THEMIS2
hsa-miR-125a-5p,KIAA1522
hsa-miR-125a-5p,EXO5
hsa-miR-125a-5p,DPH2
hsa-miR-125a-5p,OSBPL9
hsa-miR-125a-5p,LRRC8B
hsa-miR-125a-5p,CGN
hsa-miR-125a-5p,IL6R
hsa-miR-125a-5p,RALGPS2
hsa-miR-125a-5p,LIPA
hsa-miR-125a-5p,FBXW4
hsa-miR-125a-5p,FGFR2
hsa-miR-125a-5p,SGPL1
hsa-miR-125a-5p,CCNJ
hsa-miR-125a-5p,CNNM1
hsa-miR-125a-5p,MAP3K11
hsa-miR-125a-5p,PPP1CA
hsa-miR-125a-5p,KCTD21
hsa-miR-125a-5p,PCSK7
hsa-miR-125a-5p,ROBO4
hsa-miR-125a-5p,ESRRA
hsa-miR-125a-5p,KLC2
hsa-miR-125a-5p,TMEM135
hsa-miR-125a-5p,FUT4
hsa-miR-125a-5p,NKAPD1
hsa-miR-125a-5p,RBM7
hsa-miR-125a-5p,HINFP
hsa-miR-125a-5p,TMEM136
hsa-miR-125a-5p,MLF2
hsa-miR-125a-5p,BIN2
hsa-miR-125a-5p,ATP5MC2
hsa-miR-125a-5p,ZNF385A
hsa-miR-125a-5p,PAN2
hsa-miR-125a-5p,BAZ2A
hsa-miR-125a-5p,MSI1
hsa-miR-125a-5p,TRIAP1
hsa-miR-125a-5p,ANO6
hsa-miR-125a-5p,DAZAP2
hsa-miR-125a-5p,IKZF4
hsa-miR-125a-5p,MSRB3
hsa-miR-125a-5p,CPSF6
hsa-miR-125a-5p,TXNRD1
hsa-miR-125a-5p,SLC46A3
hsa-miR-125a-5p,STARD13
hsa-miR-125a-5p,SLITRK6
hsa-miR-125a-5p,SLC25A15
hsa-miR-125a-5p,CHAMP1
hsa-miR-125a-5p,HOMEZ
hsa-miR-125a-5p,ZFYVE1
hsa-miR-125a-5p,PPP4R3A
hsa-miR-125a-5p,DICER1
hsa-miR-125a-5p,WARS
hsa-miR-125a-5p,KHNYN
hsa-miR-125a-5p,SOCS4
hsa-miR-125a-5p,SLC39A9
hsa-miR-125a-5p,GOLGA5
hsa-miR-125a-5p,BMF
hsa-miR-125a-5p,ZSCAN29
hsa-miR-125a-5p,OAZ2
hsa-miR-125a-5p,TLE3
hsa-miR-125a-5p,HDDC3
hsa-miR-125a-5p,RAB8B
hsa-miR-125a-5p,ARID3B
hsa-miR-125a-5p,SMG1
hsa-miR-125a-5p,GGA2
hsa-miR-125a-5p,CHTF8
hsa-miR-125a-5p,UBN1
hsa-miR-125a-5p,IST1
hsa-miR-125a-5p,UBE2G1
hsa-miR-125a-5p,ZNF624
hsa-miR-125a-5p,STAT3
hsa-miR-125a-5p,GJC1
hsa-miR-125a-5p,TRIM65
hsa-miR-125a-5p,CYTH1
hsa-miR-125a-5p,DUS1L
hsa-miR-125a-5p,RAPGEFL1
hsa-miR-125a-5p,PCTP
hsa-miR-125a-5p,IER3IP1
hsa-miR-125a-5p,VPS4B
hsa-miR-125a-5p,RAB3D
hsa-miR-125a-5p,ZNF792
hsa-miR-125a-5p,SERTAD3
hsa-miR-125a-5p,C19orf54
hsa-miR-125a-5p,MAP2K7
hsa-miR-125a-5p,SWSAP1
hsa-miR-125a-5p,RFXANK
hsa-miR-125a-5p,MAP3K10
hsa-miR-125a-5p,ZNF460
hsa-miR-125a-5p,ZNF304
hsa-miR-125a-5p,EVA1A
hsa-miR-125a-5p,TGOLN2
hsa-miR-125a-5p,KCNH7
hsa-miR-125a-5p,SATB2
hsa-miR-125a-5p,ORC2
hsa-miR-125a-5p,KCNS3
hsa-miR-125a-5p,RHOQ
hsa-miR-125a-5p,HK2
hsa-miR-125a-5p,SLC4A10
hsa-miR-125a-5p,RETREG2
hsa-miR-125a-5p,SH3BP4
hsa-miR-125a-5p,CSNK2A1
hsa-miR-125a-5p,CYP24A1
hsa-miR-125a-5p,FAM118A
hsa-miR-125a-5p,NUP210
hsa-miR-125a-5p,BAP1
hsa-miR-125a-5p,DENND6A
hsa-miR-125a-5p,RYBP
hsa-miR-125a-5p,EIF5A2
hsa-miR-125a-5p,ABCC5
hsa-miR-125a-5p,BDH1
hsa-miR-125a-5p,TRIM71
hsa-miR-125a-5p,ABHD6
hsa-miR-125a-5p,PARP14
hsa-miR-125a-5p,FNDC3B
hsa-miR-125a-5p,MFN1
hsa-miR-125a-5p,FBXO45
hsa-miR-125a-5p,PPAT
hsa-miR-125a-5p,SCARB2
hsa-miR-125a-5p,ELOVL6
hsa-miR-125a-5p,ANKRD50
hsa-miR-125a-5p,ATP10D
hsa-miR-125a-5p,ENPEP
hsa-miR-125a-5p,GALNT7
hsa-miR-125a-5p,LIFR
hsa-miR-125a-5p,SLC38A9
hsa-miR-125a-5p,TMEM161B
hsa-miR-125a-5p,AGGF1
hsa-miR-125a-5p,LNPEP
hsa-miR-125a-5p,JADE2
hsa-miR-125a-5p,ATXN1
hsa-miR-125a-5p,BAK1
hsa-miR-125a-5p,GTPBP2
hsa-miR-125a-5p,GOPC
hsa-miR-125a-5p,PLAGL1
hsa-miR-125a-5p,IRF4
hsa-miR-125a-5p,RREB1
hsa-miR-125a-5p,MAPK14
hsa-miR-125a-5p,PRSS35
hsa-miR-125a-5p,LIN28B
hsa-miR-125a-5p,PRDM1
hsa-miR-125a-5p,TNFAIP3
hsa-miR-125a-5p,ARFGEF3
hsa-miR-125a-5p,GRB10
hsa-miR-125a-5p,CCDC71L
hsa-miR-125a-5p,TMEM168
hsa-miR-125a-5p,PODXL
hsa-miR-125a-5p,SUN1
hsa-miR-125a-5p,LFNG
hsa-miR-125a-5p,SRRM3
hsa-miR-125a-5p,MFHAS1
hsa-miR-125a-5p,MTUS1
hsa-miR-125a-5p,ENTPD4
hsa-miR-125a-5p,TP53INP1
hsa-miR-125a-5p,TRPS1
hsa-miR-125a-5p,AGO2
hsa-miR-125a-5p,SEMA4D
hsa-miR-125a-5p,MEGF9
hsa-miR-125a-5p,TOR2A
hsa-miR-125a-5p,UBE2R2
hsa-miR-125a-5p,RUSC2
hsa-miR-125a-5p,MAMDC2
hsa-miR-125a-5p,GCNT1
hsa-miR-125a-5p,DYNLT3
hsa-miR-125a-5p,TAF9B
hsa-miR-125a-5p,JADE3
hsa-miR-125a-5p,CDK16
hsa-miR-125a-5p,SUV39H1
hsa-miR-125a-5p,FMR1
hsa-miR-125a-5p,TAZ
hsa-miR-125b-5p,E2F2
hsa-miR-125b-5p,PHC2
hsa-miR-125b-5p,SORT1
hsa-miR-125b-5p,DRAM2
hsa-miR-125b-5p,MCL1
hsa-miR-125b-5p,CDC42SE1
hsa-miR-125b-5p,ZNF281
hsa-miR-125b-5p,SH3BP5L
hsa-miR-125b-5p,SZRD1
hsa-miR-125b-5p,SELENON
hsa-miR-125b-5p,THEMIS2
hsa-miR-125b-5p,KPNA6
hsa-miR-125b-5p,KIAA1522
hsa-miR-125b-5p,EXO5
hsa-miR-125b-5p,DPH2
hsa-miR-125b-5p,OSBPL9
hsa-miR-125b-5p,LRRC8B
hsa-miR-125b-5p,CGN
hsa-miR-125b-5p,IL6R
hsa-miR-125b-5p,RASAL2
hsa-miR-125b-5p,RALGPS2
hsa-miR-125b-5p,TYSND1
hsa-miR-125b-5p,LIPA
hsa-miR-125b-5p,FBXW4
hsa-miR-125b-5p,SHTN1
hsa-miR-125b-5p,FGFR2
hsa-miR-125b-5p,SGPL1
